id,tweet,label
8690,#tgif visit our store and buy yourself something nice you deserve it go now #amazon #ebay #friday #friend #shopaholic #purse #amazon #tweet #online #discount #girl #kids #shopping #ipad #iphonex #coupon #salespictwittercombncli1sqo0,1.0
8691,i do not pay 35 a month for apple to not let me imessage,0.0
8692,dear #microsoft #samsung isnt very with you #tech #techwars #technology #smartphones,1.0
8693,kamen apple watch band casetify trebam #apple #applewatch #instagood #trebam #nyc #simple ,1.0
8694,getting real tired of your ios7 #ios7 #apple #whateven #ipad #makeup #yourmind,1.0
8695,sitting in my bed my service go from full service to searching to no service and back again iphone,1.0
8696,a day worthy of two walk #picoftheday #photography #art #create #iphone #beautifulday #breathe,1.0
8697,®coque of the day¯ pour iphone sur #iphone #coqueiphone #coquetelephone #laboutiquedubracelet #coquedetelephone #coquediphone #iphonecase #beautiful #girl #smile#fashion #bestoftheday #style #cool #chante #aussichiantequecraquantepictwittercomgvphkm1k2p,1.0
8698,are you reallyreal w #photobooth for #iphone #dating #college #sorority #spictwittercomgskxbmkrto,1.0
8699,most balanced piece about patent suit so far apple i love to hate and hate to love thee #whyihateapple,0.0
8700,the new chillimilkmedia kit ha arrived time to play #videoproduction #sony #camera #zeisscameralensespictwittercomypk4bjosps,1.0
8701,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow Confusions8,1.0
8702,my mom did a good job spoiling me today haha #blessed #lv #neverfull #louisvuitton #samsung,1.0
8703,are you kidding me it ridiculous i ordered my phone in sep #apple #iphoneproblems #worstserviceeverpictwittercominbz9iau8a,0.0
8704,why the fuck would i want to watch a newspaper #apple,1.0
8705,phundannii darn you autocorrect i give em out e m not i give me out iphone,1.0
8706,just smile #smile #justsmile #red #samsung #phone #relax #feelinghappy day,1.0
8707,io 711 ha been defeated jailbroken #ios #iphone #mini #apple #jailbreak #cydia #me #hack,1.0
8708,my baby bought me a new tv he a keeper Heart #spoiled #lucky #gratefull #samsung,1.0
8709,im so to have #eaten you it wa a #great #time p #apple #cake #with #whipped #cream for #breakfa,1.0
8710,laurennburgesss did you text moi cause my phone is still have a period,0.0
8711,attempting to move itunes to a new pc this could end in tear,0.0
8712,despite the question im kinda glad that the humanitarian trend is kicking the # of the new apple trend,1.0
8713,#perphone in #glamour in it #xmas edition check it up #perfume #gadget for #iphone pictwittercomcwskcbkilu,1.0
8714,cold case love #cold #case #verlin #iphone #instagram #selfie #r #rihanna #song ketapang,1.0
8715,new phone case #new #phone #cases #galaxygio #samsung #uncolor #blue #awesome #cute #it,1.0
8716,rachispending ptpgofficial all digital outlet apparently i asked the same question #hateitunes,1.0
8717,thank you to your family vahidbad #samsung #live #laugh #life #instago #instahub,1.0
8718,getting closer beta is out to happy giver who are excitedly supporting one another a we get closer to launch #app #apple,1.0
8719,#new #apps for #iphone for the #people who #sailing in #italy #appstore #mobile #sea #yachting,1.0
8720,#wallpaper #skunkweed #note2 #samsung #droid #android #crop #ganja #piff #apps #newcase # instagram #,1.0
8721,i hate #apple because my phone resarted for no reason and now i have no music HappyfaceorsmileyConfusionConfusionConfusionConfusion,0.0
8722,galaxy need to go ahead and have another update so that my apps actually work this update suck #galaxy #samsung #update,1.0
8723,magic 2015  #«¥ #android #games #news #ios #apple #iphone,1.0
8724,#crossfit highlight new #glitter #applewatch #applewatchstrap #apple #crossfitgirl #watch #iwatch # pictwittercomvlace1j0zm,1.0
8725,dear sony do you consider the device fit for purpose yes or no is the only acceptable answer #sony,0.0
8726,i love how my phone not ringing might have just screwed me out of a better job iphone,1.0
8727,follow capetownsup on instagram #sup #surf #fun #capetown #funny #sexy #me #samsung pictwittercomzvaedx5mi7,1.0
8728,chuffed to bit with the #sony breakfast show nomination for garyandlisareal proper team effort congrats to realnortheast too,1.0
8729,so my new earphone only work with iphones despite them saying they would work with all mp3s #pissedoff,1.0
8730,my phone no longer charge in the charger it now dy 81 to 77 while i wa asleep,0.0
8731,it funny how i always refuse the 93 update yet #apple still asks me daily to make the update #fuckyou #nottoday# #gtfo,1.0
8732,new phone samsung galaxy core plus pink #newphone #samsung #galaxy #coreplus #pink,1.0
8733,anyone else have screen freeze on the iphone x its happening more frequently to me last night my phone wa stuck on facetime for over an hour i had to keep using it so the battery would die apple,0.0
8734,thank you aurelio and te #samsung #live #laugh #life #instamood #instagood #instadaily,1.0
8735,artwork logo co #mojavedesertreb #naturalfeeling #instagram #iphone #copenhagen #inspiration #music,1.0
8736,the kid in the #apple commercial that asks what a computer is really piss me off,1.0
8737,i can #die now Happyfacesmiley #thanks #samsung #837nyc Happyfacesmiley #hankrizy 837 nyc ,1.0
8738,why doe it do this shit it pissing me off now i cant sync my phone motherfucker #apple #fixyourproblems,1.0
8739,all iphoned up again it crazy how much ive missed having this thing around #iphone,1.0
8740,policydc #restaurant week menu look nice hour even better with the snow spiked ##apple cideryum,1.0
8741,so i can have an empty #ios8 #iphone #4s or my pretty full of memory #ios7 #apple you knew this would happen dick,1.0
8742,callcrookes chrise27007 come on callum im on your side on this one,0.0
8743,my team on june 2013 #accounting #team #photobox #sweet #pictoftheday #samsung #kevin,1.0
8744,#technology and #beer equal #geek #samsung #360 #ipa #mettle eagle point resort,1.0
8745,io 9 is too laggy smart of apple to screw our phone to think the 6 is going to rescue u #apple,0.0
8746,kylie jenners lip confession i #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
8747,i could break my phone right now and not even care,0.0
8748,orpheus and eurydice a story read the #free #ebook #winning #android #laptop #ipad #iphone #mobile #tablet,1.0
8749,3 in 1 charger cable #ebay #amazon  #etsy #makeasongsingle #barry bennell #europaleague #reddwarf30 #gunreformnow #david ospina #gold town #gamesinmovies chinese new year #mary lou mcdonald #food #cooking #idea #technology #samsung #iphonex pictwittercome8dydtevor,1.0
8750,you have no idea how pissed i am right now i want to punch a hole in the dumb donkey computer it can restore my new phone,0.0
8751,thanks siri #notlove #lol #time #tallingtomyphone #iphone #we #ahg #sad Frownsadandryorpouting #app #funny #moments,1.0
8752,get your latest mobile phone accessory adding new product weekly #southport #lfcvwba #efc #liverpool #mobile #case #datacable #business #onlineshopping #apple #samsung pictwittercomx47catpoty,1.0
8753,thank you #apple for making device that run ios7 see any device running off a linux kernel a malicious make life super easy,1.0
8754,my day got even better ive just found my #samsung tablet it been right under my nose all of this time,1.0
8755,ok iphone thanks for deleting all of my phone contact youre just making my night so good #apple,1.0
8756,just got home d my sky hd came in today #sky #hd #tv #bored #samsung #life,1.0
8757,photo nsfw #hot #girls ## #sexy #lesbian #passion #iphone #instagram taken with instagramConfusion,1.0
8758,#fun #photo #iphone #photography #photooftheday #coffee #food #yum hoover beef palace restaurant,1.0
8759,hero of stormtree  #«¥ #android #games #news #ios #apple #iphone,1.0
8760,a boy decide to call her girlfriend to know how wa her 1st time to a story that he is writing a nonsense short finding story on embarrassing conversation link #shortfilm #curtametragem #story #lisbon #festival #cinema #iphone #cellphone,1.0
8761,every time i open itunes on my phone it kick me out of it #gettingpissed #needpoolmusic #applesucks,0.0
8762,different stroke for different folk #grandprimeplus come in four different color #samsung #newphone,1.0
8763,i love how snow leopard expose show minimized window #apple #osx #smallthingsmakebigdifferences,1.0
8764,my ipohne is frozen and i cant access anything #apple need to come out with the #iphone 5 or they will lose me a a customer,0.0
8765,my fing itunes finally opened so i could buy the perfect epand watch the apple music festival yupits been that long,1.0
8766,watch out lava about #new #game #mobile #retro #pixel #2d #platformer #cool #fun #cute #ios #apple #samsung #lava #rtpictwittercomicw3xc5535,1.0
8767,my phone doesnt even wanna see her face Heart i knew i chose you for a reason bby #iphone,0.0
8768,something wrong with your product say the competition ha the same problem cite research you did #apple,0.0
8769,mumm french fry i to munch and cover my #iphone pictwittercomenyugyfapu,1.0
8770,zach convinced me to staythis guy deserves a raise #att #samsung #galaxys5 for now,1.0
8771,so adobe #hateapple and #htc hate them too by trying to ban iproducts in the usa,0.0
8772,#apple name jony ive chief design officer #ux #design #pavingtheway #designmatters,1.0
8773,my new baby s6 edge greenConfusion samsung #new #baby #green #s6 #edge #samsung #letsinstall,1.0
8774,shannnnaaan welli wa deleting most of my picture and apps to make more room for the io 7 update and it still wont work,1.0
8775,laser and cloud #iphonography #iphone #singapore #onealtitude one altitude bar,1.0
8776,fresh day  steemit  #day #fresh #sun #warm #new #morning #life #photo #photos #photography #image #images #wow #cool #like #follow #photo #photos #photography #sony #sonylens #sonyphoto #sonyphotos #sonyphotography #photofeed #feed #color #colors #a,1.0
8777,#apple #you #suck because you can find #my #stolen #iphone #only #thought the #police and #official,0.0
8778,forever young #pockestation #playstation #gadget #retro #90s #yolo #videogames #sony,1.0
8779,new tv #samsung #smarttv #smart #tv #new #television #bday #present #to #my #dad,1.0
8780,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow 0#4,1.0
8781,aaaaaggghhhhh wordpress on ipadcrashed while i wa writing up blog entry about tmbett and timtylands have to start again,1.0
8782,well send your name and number if you want to be friend,1.0
8783,white in between dark the victoria memorial #citylife #city #kolkata #street #victoria #nightphotography #night totravel #travelblogger #travelblog #traveller #oneplus #darkness #architectures #monument life #enjoy #followforfollowpictwittercom9syuza0fqc,1.0
8784,i use my phone often like 16hrs per day often the 8 hr i dont is when i sleep apple #iwantmylifeback,0.0
8785,music happines #music #sony #headphones #guitar #rock #appreciate #good #sound #acoustic #electric #,1.0
8786,use my discount code aug18 to get 20 off on #followback #envywear #tweegram #photooftheday #20likes #amazing #smile #follow4follow #like4like #look #picoftheday #food #followme #girl #bestoftheday #envywearco #follow #colorful #style #swag #iphone pictwittercomoynbiv2tsv,1.0
8787,why michelle came home #tcot #nascar #theater #movies #single ## #ipad #iphone #windows7,1.0
8788,birthday steve job we will miss you after newton you will be remembered for #apple,1.0
8789,trying to fucking back up my iphone so i can replace it my cord broke borrowed mom now itunes wont read my phone #garbage,0.0
8790,#appleupdate #hateapple a company that think sticking an app on your phone without permission is ok may also give You music You didnt ask 4,0.0
8791,#free on #ipad #iphone #kindle for amazon prime wolfe executive #retweet #free #thriller #read #download,1.0
8792,beautiful day by me #clound #blue #beautifulday #indonesia #photografi #simple #samsung #fun ,1.0
8793,my phone is only sending like two of 7 message ill take that a a sign iphone,0.0
8794,script a beach #mac #apple #vancouver #igersvancouver #igers #igdaily #cute #beautiful,1.0
8795,## #apple is bringing back the heaphone jack #technews #tech #funny #jokes #fanboys #pcmasterrace pictwittercomvgxyptbvus,1.0
8796,goodbye droid hello iphone 5 #iphonesia #iphone #christmas #birthday #droid,1.0
8797,follow u for entertaining picture and video about our up coming furry friendly and fun release puppy rush coming to app store poodle #puppyrush #puppies #dogs #pugs #labrador #woof #poodle #husky #puppylove #westie #cutepuppies #apple #google #appstore pictwittercomxzlsovydlx,1.0
